10867;TEREZA VALVERDE CARDOSO TIRAPELE PROFA;GASTAO VIDIGAL;SP;Estadual;80% ou mais;Médio;487,15;500,98;470,85;452,71;524,07;456,13
10868;EEEFM DR AFONSO SCHWAB;CARIACICA;ES;Estadual;De 60% a 80%;Médio Alto;487,15;495;460,32;464,1;529,17;410,57
10869;COMPLEXO EDUCACIONAL AGOSTINIANO;PALMEIRA DOS INDIOS;AL;Privada;80% ou mais;Médio Alto;487,14;497,58;443,96;474,97;532,04;491,85
10870;EE - COLEGIO ESTADUAL MARIA EVANGELINA LIMA SANTOS;IPIRA;BA;Estadual;80% ou mais;Médio Baixo;487,13;497,37;457,34;464,35;529,46;452,71
10871;EE SENADOR FRANCISCO NUNES COELHO;GUANHAES;MG;Estadual;De 60% a 80%;Médio;487,13;501,88;453,22;464,57;528,85;406,86
10872;EE CAMILO BONFIM;CAMAPUA;MS;Estadual;De 60% a 80%;Médio;487,13;489,3;457,81;465,19;536,21;415,66
10873;EE PROFESSORA NEIDE ENARA SIMA;NOVA MONTE VERDE;MT;Estadual;Menos de 20%;Médio;487,12;489,56;467,43;473,92;517,58;429,58
10874;GENIOS DO FUTURO COLEGIO;SAO PAULO;SP;Privada;De 60% a 80%;Sem informação;487,11;512,84;432,67;471,48;531,46;516
10875;ESCOLA HENRIQUE DIAS ENSINO FUNDAMENTAL E MEDIO;GARANHUNS;PE;Estadual;De 20% a 40%;Médio Baixo;487,11;504,86;443,06;467,79;532,71;444,81
10876;ANISIO TEIXEIRA EEFM;FORTALEZA;CE;Estadual;De 60% a 80%;Médio Baixo;487,1;509,17;445,27;462,3;531,65;480,59
10877;CE GOMES FREIRE DE ANDRADE;RIO DE JANEIRO;RJ;Estadual;80% ou mais;Médio Alto;487,1;509,56;448,11;459,9;530,83;474,08
10878;VICENTE DE CARVALHO;GUARUJA;SP;Estadual;De 60% a 80%;Médio Alto;487,09;506,51;445,01;466,49;530,36;465,87
10879;EEB OTILIA MULLER;CHAPADAO DO LAGEADO;SC;Estadual;80% ou mais;Médio Alto;487,09;478,42;459,3;476,2;534,44;436,3
10880;EEEM ANTONIO PADILHA;IJUI;RS;Estadual;80% ou mais;Médio;487,08;492,48;443,48;470,9;541,47;482,03
10881;EE NEWTON FERREIRA DE PAIVA;SANTO ANTONIO DO AMPARO;MG;Estadual;De 60% a 80%;Médio;487,08;503,88;451,07;465,14;528,23;422,24
10882;EE HORTO BELEM;MARLIERIA;MG;Estadual;De 60% a 80%;Médio;487,08;491,5;478,26;475,2;503,35;478,52
10883;EE PRESIDENTE MEDICI;CUIABA;MT;Estadual;De 40% a 60%;Médio Alto;487,07;505,03;447,24;465,72;530,31;448,65
10884;CE JAIME QUEIROZ DE SOUZA;ITAOCARA;RJ;Estadual;80% ou mais;Médio;487,07;485,61;475,47;470,12;517,09;457,78
10885;EEEF SAO JOSE;SANTAREM;PA;Estadual;80% ou mais;Médio Baixo;487,06;481,63;453,54;476,93;536,14;483,56
10886;EEEFM ADEMAR VELOSO SILVEIRA;CAMPINA GRANDE;PB;Estadual;De 40% a 60%;Médio Baixo;487,06;510,53;436,54;466,04;535,13;488,25
10887;ESCOLA PRESBITERIANA JOAO CALVINO;RIO BRANCO;AC;Estadual;Menos de 20%;Alto;487,05;504,72;449,4;467,11;526,97;498,91
10888;EE JOAO WESLEY;GOVERNADOR VALADARES;MG;Estadual;80% ou mais;Médio;487,05;503,86;455,25;464,94;524,14;454,17
10889;NOVA LUZITANIA;NOVA LUZITANIA;SP;Estadual;80% ou mais;Médio;487,04;504,42;439,83;466,96;536,96;469,52
10890;EE MANOEL IZIDIO;IPATINGA;MG;Estadual;De 40% a 60%;Médio;487,03;497,51;447,27;468,91;534,45;411,15
10891;IPI - INSTITUTO PARAIBANO INFANTIL LTDA;JOAO PESSOA;PB;Privada;De 60% a 80%;Médio Alto;487,03;507;422,27;499,88;518,98;497,78
10892;EE VIRGILIO DE MELO FRANCO;UNAI;MG;Estadual;De 40% a 60%;Médio Baixo;487,03;496,51;452,6;471,63;527,4;443,63
10893;ANA MARIA V KAVA C E C PROFA EF M;ARAUCARIA;PR;Estadual;De 60% a 80%;Médio;487,03;489,6;456,54;469,32;532,66;413,33
10894;CE IRMA CECILIA JARDIM;PETROPOLIS;RJ;Estadual;De 60% a 80%;Médio Alto;487,03;500,94;459,54;458,27;529,36;471,75
10895;ESCOLA ESTADUAL DE EDUCACAO BASICA MONTEIRO LOBATO;PASSO FUNDO;RS;Estadual;80% ou mais;Médio Alto;487,02;502,47;451,68;460,33;533,61;468,09
10896;EE ANA ROCHA;MATUTINA;MG;Estadual;80% ou mais;Médio Alto;487,02;496,75;450,99;476,43;523,92;531,43
10897;JOSE ERMIRIO DE MORAES C E EF M;RIO BRANCO DO SUL;PR;Estadual;80% ou mais;Médio Alto;487,01;498,51;442,74;480,05;526,74;434
10898;EE - COLEGIO ESTADUAL PADRE VIEIRA;FEIRA DE SANTANA;BA;Estadual;De 60% a 80%;Médio;487,01;494,83;448,51;471,19;533,49;406
10899;CAMPO MOURAO C E DE EF M PROFIS N;CAMPO MOURAO;PR;Estadual;De 60% a 80%;Médio Alto;487;504,07;447,61;463,49;532,84;446,67
10900;EE MARIA ELIZA BOCAYUVA CORREA DA COSTA;CAMPO GRANDE;MS;Estadual;De 60% a 80%;Médio Alto;487;501,03;456,34;464,38;526,25;496,21
10901;EEEM FREI PLACIDO;BAGE;RS;Estadual;80% ou mais;Médio Alto;486,98;494;452,36;473,6;527,97;423,26
10902;ESC EST ENS MEDIO PAVERAMA;PAVERAMA;RS;Estadual;80% ou mais;Médio Alto;486,98;493,34;454;470,56;530,02;495,48
10903;EE PORTAL DA AMAZONIA;APIACAS;MT;Estadual;De 60% a 80%;Médio;486,97;485,16;445,05;469,74;547,93;474,74
10904;CE HILTON GAMA;SAO JOAO DE MERITI;RJ;Estadual;De 60% a 80%;Médio Alto;486,96;496,48;450,12;466,45;534,78;485,23
10905;EE DOMINGOS JUSTINO RIBEIRO;MATEUS LEME;MG;Estadual;De 60% a 80%;Médio Alto;486,96;505,2;436,05;473,6;532,98;423,67
10906;EE DOUTOR AVELAR;SETE LAGOAS;MG;Estadual;De 60% a 80%;Médio Alto;486,96;489,06;455,82;467,24;535,71;417,43
10907;COLEGIO DE APLICACAO DA FABES;CAPIM GROSSO;BA;Privada;De 40% a 60%;Médio Alto;486,95;512,04;437,21;466,03;532,53;486,67
10908;EEEM DE CAPITAO;CAPITAO;RS;Estadual;80% ou mais;Médio;486,94;478,08;481,09;474,71;513,86;447,27
10909;EE LUIZ DA COSTA FALCAO;BONITO;MS;Estadual;80% ou mais;Médio Alto;486,94;495,51;458,2;467,99;526,05;414,5
10910;EEEM DUNAS DE ITAUNAS;CONCEICAO DA BARRA;ES;Estadual;80% ou mais;Médio Baixo;486,93;488,55;451,05;486,48;521,63;394,67
10911;EE BETANIA TOLENTINO SILVEIRA;ESPINOSA;MG;Estadual;De 60% a 80%;Médio Baixo;486,91;496,12;459,6;467,47;524,47;447,29
10912;CE BERNARDINO MELO JUNIOR;NOVA IGUACU;RJ;Estadual;80% ou mais;Médio Alto;486,91;503,3;451,17;469,43;523,73;497,69
10913;EE GUIMARAES ROSA;SETE QUEDAS;MS;Estadual;De 40% a 60%;Médio Alto;486,91;490,81;469,06;467,2;520,55;380,8
10914;RAQUEL DE CASTRO FERREIRA PROFESSORA;GUARUJA;SP;Estadual;80% ou mais;Médio Alto;486,9;506,04;444,74;466,79;530,04;463,33
10915;CEM 111 DO RECANTO DAS EMAS;BRASILIA;DF;Estadual;De 60% a 80%;Médio;486,9;501,2;444,48;469,76;532,16;461,62
10916;MARIA ALICE ALVES PEREIRA;UBATUBA;SP;Estadual;80% ou mais;Médio;486,89;507,75;443,04;464,85;531,92;478,26
10917;EEEM IRMA DULCE LOPES PONTE;VIANA;ES;Estadual;De 60% a 80%;Médio;486,89;502,36;445,6;467,8;531,78;450,41
10918;EEEB SEPE TIARAJU;FREDERICO WESTPHALEN;RS;Estadual;De 40% a 60%;Médio Alto;486,88;500,8;452,58;459,9;534,25;463,84
10919;ESCOLA ESTADUAL PROFª GUIOMAR DE ALMEIDA PEIXOTO;MACEIO;AL;Estadual;De 60% a 80%;Médio Baixo;486,88;500,72;453,83;453,17;539,78;446,67
10920;DATHAN CERVO PROFESSOR;INDIAPORA;SP;Estadual;80% ou mais;Médio;486,87;487,91;468,41;468,26;522,9;494,07
10921;EE MAL EURICO GASPAR DUTRA;BARRA DO GARCAS;MT;Estadual;De 60% a 80%;Médio Alto;486,87;501,1;447,22;466,41;532,73;489,11
10922;EE DEPUTADO SIMAO DA CUNHA;CONTAGEM;MG;Estadual;80% ou mais;Médio Alto;486,86;500,61;460,17;459,34;527,31;442,26
10923;MARIO BRIATORE PADRE;SALTO GRANDE;SP;Estadual;80% ou mais;Médio Alto;486,86;497,84;448,08;464,75;536,75;456,98
10924;CIEP 021 GENERAL OSORIO;NOVA IGUACU;RJ;Estadual;De 60% a 80%;Médio;486,85;492,05;453,38;472,97;529,01;461,89
10925;EE DOUTOR TRISTAO DA CUNHA;PESCADOR;MG;Estadual;80% ou mais;Médio;486,85;502,25;437,52;471,96;535,65;463,43
10926;EE CARLOS DRUMMOND DE ANDRADE;BELO HORIZONTE;MG;Estadual;80% ou mais;Médio Alto;486,84;498,31;452,96;469,26;526,84;432,24
10927;EE PEDRO FRANCA;BELO HORIZONTE;MG;Estadual;80% ou mais;Médio Alto;486,84;493,51;464,42;461,05;528,38;461,82
10928;UNID ESC DOM SEVERINO;TERESINA;PI;Estadual;De 60% a 80%;Médio;486,83;490,44;462,1;474,04;520,74;374,29
10929;OLYMPIA BARTH DE OLIVEIRA PROFA;AMERICANA;SP;Estadual;De 60% a 80%;Alto;486,83;501,74;456,76;459,61;529,2;492,57
10930;VICENTE THEMUDO LESSA PROFESSOR;JANDIRA;SP;Estadual;De 20% a 40%;Médio Alto;486,82;485,05;433;481,78;547,46;392,86
10931;MARILZE DA LUZ BRAND C E PROFA EM;ARAUCARIA;PR;Estadual;De 60% a 80%;Médio Alto;486,81;495,83;440,75;472,79;537,89;440
10932;ESCOLA FAMILIA AGRICOLA DE CACULE;CACULE;BA;Privada;80% ou mais;Baixo;486,81;470,45;477,81;481,63;517,33;432,5
10933;EEB HUMBERTO DE CAMPOS;CRICIUMA;SC;Estadual;De 60% a 80%;Alto;486,8;493,08;460,65;461,95;531,53;459,47
10934;CEIER DE VILA PAVAO;VILA PAVAO;ES;Estadual;80% ou mais;Médio Baixo;486,8;467,99;455,7;501,59;521,92;390,77
10935;COLEGIO ESTADUAL ANICE CECILIO PEDREIRO;CATALAO;GO;Estadual;De 40% a 60%;Médio Alto;486,78;505,32;439,64;469,18;532,99;434,15
10936;CE MONTEBELLO BONDIM;MANGARATIBA;RJ;Estadual;De 60% a 80%;Médio Alto;486,77;499,22;460,87;469,24;517,75;457,6
10937;COLEGIO SAO JOSE;RIBEIRAO;PE;Privada;80% ou mais;Médio Alto;486,77;483,17;442,77;495,19;525,94;491,43
10938;ESCOLA ESTADUAL DE ENSINO MEDIO SEPE TIARAJU;TENENTE PORTELA;RS;Estadual;80% ou mais;Médio Alto;486,76;495,3;445,46;479,73;526,56;416,52
10939;IEE SAO JERONIMO;SAO JERONIMO;RS;Estadual;80% ou mais;Médio Alto;486,76;503,51;451,48;462,83;529,21;507,95
10940;EE CONSELHEIRO AFONSO PENA;PARAOPEBA;MG;Estadual;De 60% a 80%;Médio;486,76;497,32;462,41;465,67;521,62;483,66
10941;INSTITUTO ESTADUAL DE EDUCACAO ESPIRITO SANTO;JAGUARAO;RS;Estadual;80% ou mais;Médio Alto;486,76;505,31;457,65;450,62;533,44;450,88
10942;CE CORONEL ANTONIO PECANHA;COMENDADOR LEVY GASPARIAN;RJ;Estadual;80% ou mais;Médio;486,75;513,46;431,88;460,46;541,2;482,17
10943;CE MONTEIRO LOBATO;DUQUE DE CAXIAS;RJ;Estadual;De 60% a 80%;Médio;486,75;505,7;440,98;467,47;532,86;461,13
10944;ANIBAL KHURY NETO C E EF M;CURITIBA;PR;Estadual;80% ou mais;Médio Alto;486,74;506,46;446,4;466,18;527,93;427,78
10945;EE NOSSA SENHORA DAS DORES;JOAQUIM FELICIO;MG;Estadual;80% ou mais;Médio Baixo;486,74;494,21;452,01;478,25;522,48;460,67
10946;EEB PROF SALETE SCOTTI DOS SANTOS;ICARA;SC;Estadual;80% ou mais;Médio Alto;486,73;493,75;451,11;470,79;531,28;476,69
10947;BAIRRO FERREIRA DOS MATOS;RIBEIRAO GRANDE;SP;Estadual;80% ou mais;Médio;486,73;516,35;436,34;464,75;529,49;369,09
10948;EEB MANOEL CRUZ;SAO JOAQUIM;SC;Estadual;80% ou mais;Médio Alto;486,72;494,37;453,05;475,35;524,12;449,71
10949;EEEFM SALESIANA DO TRABALHO;BELEM;PA;Estadual;De 60% a 80%;Médio;486,72;496,61;443,51;466,34;540,41;474,66
10950;MARIA CAROLINA DE LIMA DONA;NUPORANGA;SP;Estadual;80% ou mais;Médio;486,71;484,88;472,45;460,94;528,59;412,35
10951;EE DOUTOR LUCAS MONTEIRO MACHADO;BELO HORIZONTE;MG;Estadual;De 60% a 80%;Médio Alto;486,71;494,13;443,33;480,11;529,28;388,42
10952;COL EST PROF AURELIANO;TAGUATINGA;TO;Estadual;80% ou mais;Médio;486,7;500,77;455,7;464,79;525,55;449,31
10953;ESC EST ED BAS LEOPOLDO MEINEN;FORTALEZA DOS VALOS;RS;Estadual;80% ou mais;Médio Alto;486,7;500,44;423,5;477,53;545,34;455
10954;MARIA J P SOUZA C E EM;LEOPOLIS;PR;Estadual;De 60% a 80%;Médio;486,7;493,24;454,15;472,85;526,57;431,43
10955;EEEFM PASTOR ANTONIO NUNES DE CARVALHO;ALTO RIO NOVO;ES;Estadual;80% ou mais;Médio Baixo;486,7;502,85;450,85;469,27;523,82;496,53
10956;EE JOAO MOREIRA FRANCO;CARATINGA;MG;Estadual;80% ou mais;Médio;486,69;487,98;448,02;473,12;537,65;489,23
10957;EEB DOM HELDER CAMARA;MODELO;SC;Estadual;80% ou mais;Médio Alto;486,69;482,12;457,38;468,47;538,78;499,06
10958;ANTONIO LAPATE NETTO PROFESSOR;MAUA;SP;Estadual;80% ou mais;Médio Alto;486,68;503,02;447,2;463,25;533,25;456,1
10959;EE - COLEGIO ESTADUAL DO RIO DO ANTONIO;RIO DO ANTONIO;BA;Estadual;80% ou mais;Médio Baixo;486,68;491,59;455,2;472,42;527,5;438,14
10960;SYLVIO DE GIULLI;IACRI;SP;Estadual;80% ou mais;Médio;486,68;498,38;439,36;484,29;524,68;460,56
10961;GUILHERME TELES GOUVEIA EEEP;GRANJA;CE;Estadual;80% ou mais;Sem informação;486,66;482,71;468,35;466,58;529;407,06
10962;ESCOLA DE REFERENCIA EM ENSINO MEDIO ANIBAL FERNANDES;RECIFE;PE;Estadual;80% ou mais;Médio;486,66;522,89;437,06;452,78;533,89;481,82
10963;CIEP 402 APARICIO TORELLI;JAPERI;RJ;Estadual;80% ou mais;Médio;486,65;513,75;426,45;458,93;547,48;491,39
10964;COLEGIO SAO JUDAS TADEU;MACEIO;AL;Privada;De 60% a 80%;Médio Alto;486,65;500,02;442,73;476,89;526,96;504,38
10965;NICOTA SOARES PROFESSORA;ITAPEVA;SP;Estadual;80% ou mais;Médio;486,64;495,18;478,09;466,18;507,12;436,36
10966;INSTITUTO EDUCACIONAL GALILEU GALILEI;PIO XII;MA;Privada;De 60% a 80%;Médio Alto;486,64;502,42;431,17;469,29;543,67;534
10967;EEEFM PROFA MARIA ARAUJO FIGUEIREDO;ANANINDEUA;PA;Estadual;De 40% a 60%;Médio;486,63;505,12;423,43;478,83;539,14;467,64
10968;ODARICO OLIVEIRA NASCIMENTO PROF;MAIRIPORA;SP;Estadual;80% ou mais;Médio Alto;486,63;499,77;440,23;478,49;528,03;408,57
10969;ANTONIO JOSE PEDROSO PROFESSOR;JABOTICABAL;SP;Estadual;80% ou mais;Médio Alto;486,63;507,59;443,47;472;523,46;514,44
10970;INST EST PROF VICENTE LUIZ FERREIRA;SENTINELA DO SUL;RS;Estadual;80% ou mais;Médio;486,62;504,07;431,02;463,94;547,45;523,33
10971;CHICO PADRE;LAGOINHA;SP;Estadual;80% ou mais;Médio;486,62;495,56;458,97;464,21;527,74;463,4
10972;EE DOUTOR WALDEMAR NEVES DA ROCHA;TEOFILO OTONI;MG;Estadual;De 60% a 80%;Médio;486,6;490,93;446,05;468,18;541,27;450,12
10973;CE DOUTOR FRANCISCO DE PAULA PARANHOS;IGUABA GRANDE;RJ;Estadual;De 60% a 80%;Médio;486,6;500,29;455,1;464,26;526,74;462,79
10974;COLEGIO ESTADUAL PASTOR JOSE ANTERO RIBEIRO;BOM JESUS DE GOIAS;GO;Estadual;80% ou mais;Médio;486,59;492,66;457,5;473,67;522,53;405,69
10975;EEEFM SOLON DE LUCENA;CAMPINA GRANDE;PB;Estadual;De 40% a 60%;Médio;486,58;505,36;440,79;461,7;538,48;493,04
10976;EE ERNESTO BARBOSA;OURO FINO;MG;Estadual;80% ou mais;Médio Alto;486,58;510,69;448,48;468,53;518,62;409,52
10977;CIEP 386 GUILHERME DA SILVEIRA FILHO;RIO DE JANEIRO;RJ;Estadual;De 60% a 80%;Médio Alto;486,53;499,83;450,06;469,9;526,33;470,12
10978;EE JULIO SOARES;GOVERNADOR VALADARES;MG;Estadual;De 60% a 80%;Médio Alto;486,53;493,32;451,62;460,54;540,64;441,33
10979;CE REPUBLICA DE CABO VERDE;RIO DE JANEIRO;RJ;Estadual;De 60% a 80%;Médio Alto;486,52;500,88;465,84;456,55;522,81;461,58
10980;VICENTE PEIXOTO PROFESSOR;OSASCO;SP;Estadual;De 60% a 80%;Alto;486,51;504,93;442,62;468,4;530,1;471,81
10981;EE ANGELA TEIXEIRA DA SILVA;UBERLANDIA;MG;Estadual;De 60% a 80%;Médio Alto;486,51;503,08;455,06;463,26;524,63;433,46
10982;PEDRO I C E D EF M PROFIS N;PITANGA;PR;Estadual;De 60% a 80%;Médio Alto;486,51;489,01;447,68;475,22;534,11;488,29
10983;EEB FREI EVARISTO;IOMERE;SC;Estadual;80% ou mais;Alto;486,5;494,57;455,93;484,84;510,67;504,44
10984;CE ANA NERI;MESQUITA;RJ;Estadual;80% ou mais;Médio Alto;486,5;506,72;435,65;464,2;539,44;431,61
10985;JOSE GUIMARAES C E EF M;CIANORTE;PR;Estadual;De 60% a 80%;Médio Alto;486,5;496,61;445,87;467,49;536,04;423,77
10986;GUILHERME DE ALMEIDA C E EF M N;LOANDA;PR;Estadual;De 60% a 80%;Médio Alto;486,49;497,6;435,38;480,49;532,5;443,9
10987;ESCOLA ESTADUAL DE ENSINO FUNDAMENTAL E MEDIO SANTA ANA;ALVORADA D OESTE;RO;Estadual;80% ou mais;Médio;486,48;484,44;451,87;475,73;533,9;425,93
10988;ESCOLA PROF ANTONIO CARNEIRO LEAO;CAMARAGIBE;PE;Estadual;De 40% a 60%;Médio;486,48;498,8;447,01;469,52;530,59;442,02
10989;EEEFM AURELIO BUARQUE DE HOLANDA FERREIRA;MONTE NEGRO;RO;Estadual;80% ou mais;Médio;486,48;495,47;442,38;476,51;531,55;414,63
10990;EE PROFESSORA MARLENE CARMO;RIO PARDO DE MINAS;MG;Estadual;80% ou mais;Médio;486,48;498,53;454,32;463,17;529,89;478,7
10991;EE - INSTITUTO DE EDUCACAO GASTAO GUIMARAES;FEIRA DE SANTANA;BA;Estadual;De 60% a 80%;Médio;486,47;499,74;446,77;463,52;535,84;467,38
10992;COLEGIO ESTADUAL SAO BORJA - CESB;SAO BORJA;RS;Estadual;80% ou mais;Médio Alto;486,47;509,19;442,13;460,57;533,98;519,86
10993;EEEFM MANOEL MEDEIROS DE ARAUJO;VISTA SERRANA;PB;Estadual;80% ou mais;Médio Baixo;486,46;496,36;446,58;475,62;527,27;489,33
10994;ARMEL MIRANDA;CASTILHO;SP;Estadual;80% ou mais;Médio Alto;486,46;496,93;452,34;472,25;524,3;462,84
10995;EE ERNESTO SOLON BORGES;BANDEIRANTES;MS;Estadual;De 60% a 80%;Médio Alto;486,45;493,55;460,69;465,06;526,49;464,76
10996;EE SILVIANO BRANDAO;BELO HORIZONTE;MG;Estadual;80% ou mais;Médio Alto;486,43;508,21;454,35;459,02;524,16;448,15
10997;CE ALVARO NEGROMONTE;DUQUE DE CAXIAS;RJ;Estadual;80% ou mais;Médio;486,43;501,44;438,87;476,57;528,82;480,22
10998;COLEGIO GRACILIANO RAMOS;NOVA IGUACU;RJ;Privada;80% ou mais;Médio Alto;486,42;498,52;440,59;481,02;525,54;469,47
10999;ALM ERNANE VITORINO ABOIM SILVA CERE;JUAZEIRO DO NORTE;CE;Estadual;De 60% a 80%;Médio Baixo;486,42;492,1;456,61;471,47;525,48;493,66
11000;EEEM ISAAC NEWTON;ITAITUBA;PA;Estadual;De 40% a 60%;Médio;486,41;493,06;447,84;471,54;533,19;522,35
11001;EE MARIA DE LUCCA PINTO COELHO;MANHUACU;MG;Estadual;80% ou mais;Médio;486,4;497,83;453,28;466,85;527,62;437,99
11002;CE CONSELHEIRO MACEDO SOARES;NITEROI;RJ;Estadual;80% ou mais;Médio Alto;486,4;505,95;442,67;470,65;526,32;496,8
11003;EEB CLAUDINO CRESTANI;PALMA SOLA;SC;Estadual;80% ou mais;Médio Alto;486,39;485,34;450,72;482,72;526,78;455,65
11004;COL LEONARDO DA VINCI;CAMPO MAIOR;PI;Privada;De 60% a 80%;Médio;486,39;501,77;449,69;471,78;522,31;463,43
11005;EE PROFª ROMILDA COSTA CARNEIRO;ALCINOPOLIS;MS;Estadual;80% ou mais;Médio;486,38;490,56;461,53;471,47;521,98;505,71
11006;EE AUGUSTA VALLE;MONTES CLAROS;MG;Estadual;De 60% a 80%;Médio;486,38;501,35;453,03;466,83;524,29;465,14
11007;MIRNA LOIDE CORREIA FERLE PROFESSORA;MAUA;SP;Estadual;80% ou mais;Médio Alto;486,37;514,08;437,45;462,69;531,25;484,9
11008;BOM PASTOR C E EF M;CURITIBA;PR;Estadual;80% ou mais;Alto;486,36;497,54;462,95;447,72;537,22;456,76
11009;EE MESTRA BEZINHA GANDRA;ITAMARANDIBA;MG;Estadual;80% ou mais;Médio Baixo;486,35;488,21;429,34;500,06;527,82;403,08
11010;EE PROFESSOR PEDRO SATURNINO DE MAGALHAES;CABO VERDE;MG;Estadual;80% ou mais;Médio;486,35;492,79;456,98;470,13;525,5;405,31
11011;EE ABADIA FAUSTINO INACIO;CAMAPUA;MS;Estadual;De 60% a 80%;Médio;486,35;470,55;477,54;456,22;541,08;308
11012;JOSE MARCATO;DIADEMA;SP;Estadual;80% ou mais;Médio Alto;486,33;508,77;445,28;466,16;525,12;459,37
11013;CE DESEMBARGADOR ALVARO FERREIRA PINTO;CAMPOS DOS GOYTACAZES;RJ;Estadual;De 60% a 80%;Médio;486,33;500,59;456,39;461,42;526,94;437,84
11014;E E E F M MARIA DE ABREU BIANCO;BURITIS;RO;Estadual;De 60% a 80%;Médio;486,33;491,95;456,83;466,92;529,6;386,19
11015;OSMAR GUARACY FREIRE C E EF M P;APUCARANA;PR;Estadual;80% ou mais;Médio Alto;486,32;495,13;473,11;457,9;519,15;445,71
11016;EEEFM SENADOR JOSE GAUDENCIO;SERRA BRANCA;PB;Estadual;De 60% a 80%;Médio Baixo;486,32;499,27;440,71;463,51;541,79;511,43
11017;MARIO DA SILVA PINTO DR;CRUZEIRO;SP;Estadual;De 60% a 80%;Médio Alto;486,31;500,28;451,5;454,02;539,44;458,05
11018;CE PROFESSORA RUTH TALDO FRANCA;MAGE;RJ;Estadual;80% ou mais;Médio Alto;486,31;499,43;439,35;471,51;534,93;440
11019;EEEFM CAPITAO SILVIO DE FARIAS;JARU;RO;Estadual;De 60% a 80%;Médio Alto;486,3;499,53;444,68;468;532,99;449,66
11020;EE RAMIRO BERNARDO DA SILVA;RONDONOPOLIS;MT;Estadual;80% ou mais;Médio Alto;486,3;512,96;443,14;450,41;538,69;470,59
11021;COLEGIO ESTADUAL MARCONDES DE GODOY;JATAI;GO;Estadual;De 20% a 40%;Médio Alto;486,3;494,59;451,03;466,53;533,04;437,88
11022;COLEGIO ESTADUAL DEPUTADO JOSE ALVES DE ASSIS;SANCLERLANDIA;GO;Estadual;80% ou mais;Médio;486,29;488,76;458,74;473,5;524,18;451,03
11023;ESCOLA DE REFERENCIA EM ENSINO MEDIO PADRE ANTONIO BARBOSA JUNIOR;JUREMA;PE;Estadual;80% ou mais;Baixo;486,29;500,43;450,6;459;535,14;486,32
11024;EE - COLEGIO ESTADUAL RAPHAEL SERRAVALLE;SALVADOR;BA;Estadual;De 60% a 80%;Médio;486,29;502,84;454,87;455,8;531,65;465,76
11025;EEB DR THEODURETO DE FARIA SOUTO;DIONISIO CERQUEIRA;SC;Estadual;80% ou mais;Médio Alto;486,28;490,54;449,99;468,98;535,61;432,98
11026;EE COMANDANTE MAURICIO COUTINHO DUTRA;SONORA;MS;Estadual;80% ou mais;Médio;486,28;490,03;456,51;470,8;527,76;476,4
11027;EE VISCONDE DE ARANTES;ANDRELANDIA;MG;Estadual;80% ou mais;Médio;486,26;494,68;462,15;461,7;526,52;423,64
11028;ESCOLA ESTADUAL GONCALVES DIAS;BOA VISTA;RR;Estadual;De 60% a 80%;Médio Alto;486,26;491,38;451,39;475,42;526,84;486,62
11029;EE PROF NILO POVOAS;CUIABA;MT;Estadual;De 40% a 60%;Médio;486,25;501,22;440,82;467;535,97;465,08
11030;CENTRO EDUCACIONAL PALAS ATENA;NITEROI;RJ;Privada;De 60% a 80%;Alto;486,24;499,56;417,78;472,38;555,24;494,12
11031;EE NELSON SOARES DE OLIVEIRA;INDIANOPOLIS;MG;Estadual;80% ou mais;Médio;486,24;489,13;445,61;479,66;530,56;484,44
11032;ESCOLA MILITAR TIRADENTES;CUIABA;MT;Estadual;De 60% a 80%;Alto;486,24;497,97;458,26;462,35;526,38;480,19
11033;EE MARIA PEREIRA DE ARAUJO;RIBEIRAO DAS NEVES;MG;Estadual;De 60% a 80%;Médio Alto;486,23;504,82;438,2;462,44;539,46;440,33
11034;ESCOLA ESTADUAL ARISTOFANES FERNANDES;SAO VICENTE;RN;Estadual;80% ou mais;Médio;486,23;496,53;459,98;459,94;528,46;484,85
11035;COLEGIO ESTADUAL EMILIO ZUNEDA;ALEGRETE;RS;Estadual;De 60% a 80%;Médio Alto;486,21;495,41;448,92;464,67;535,85;454,9
11036;ZULMIRA MARCHESI SILVA C E EF M;CORNELIO PROCOPIO;PR;Estadual;De 60% a 80%;Médio Alto;486,2;490,45;483,6;450,46;520,29;464,14
11037;SENADOR FERNANDES TAVORA EEFM;FORTALEZA;CE;Estadual;De 60% a 80%;Médio Baixo;486,18;499,06;452,97;458,48;534,22;493,18
11038;EE - COLEGIO ESTADUAL EDUARDO BAHIANA;SALVADOR;BA;Estadual;De 60% a 80%;Médio;486,18;501,38;450,34;466,36;526,63;450,15
11039;EEB MANOEL ESTEVAO FURTADO;PAPANDUVA;SC;Estadual;80% ou mais;Médio Alto;486,18;489,24;455,02;467,09;533,35;434,44
11040;EEEFM - BANANAL;RIO BANANAL;ES;Estadual;80% ou mais;Médio;486,16;485,47;460,2;477,38;521,57;442,94
11041;EE ELISIO CARVALHO DE BRITO;SABARA;MG;Estadual;80% ou mais;Médio Alto;486,15;492,95;450,71;465,89;535,06;435,94
11042;JAYME CANET C E EM N;BELA VISTA DO PARAISO;PR;Estadual;80% ou mais;Médio;486,15;496,23;444,58;462,57;541,22;516,16
